Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,gnw,0,0,0,0,,,,,,,,,,-1.26,11.17,0.56,3.31,8430000000.0,16.71,19.8,953000000.0,976500000.0,466000000.0,-0.212,2222.2,3760000000.0,7.44,3570000000.0,23.46,1.44,29.16,1920000000.0,5060000000.0,1.16,3.8456,3.0573,5530000.0,505600000.0,499990000.0,1.0,69.59,11720000.0,3.37,2.66,13710000.0
0,0,goog,0,0,0,0,,,,,,,,,,20.8,20.29,7.74,17.51,171700000000.0,250.99,14.0,89960000000.0,48080000000.0,35710000000.0,51.75,59.1,132600000000.0,196.02,27540000000.0,12.94,3.41,314.17,56870000000.0,28150000000.0,1.02,1607.06,1513.33,1880000.0,329870000.0,605510000.0,5.84,68.29,2460000.0,1.38,,2560000.0
0,0,gpc,0,0,0,0,,,,,,,,,,-1.04,5.85,4.82,1.36,18440000000.0,127.38,-3.4,6320000000.0,1370000000.0,45390000.0,-1.33,0.0,900120000.0,6.24,3690000000.0,121.49,1.23,20.89,1590000000.0,2160000000.0,1.09,97.34,91.06,144290000.0,144290000.0,141370000.0,2.77,80.15,2200000.0,2.84,2.03,2650000.0
0,0,gps,0,0,0,0,,,,,,,,,,-7.39,-1.51,-0.95,-35.32,14050000000.0,37.63,-18.2,8000000000.0,324000000.0,-1040000000.0,-2.78,,2210000000.0,5.92,8250000000.0,366.05,1.46,6.02,741000000.0,382250000.0,1.63,20.29,14.76,9560000.0,373590000.0,267490000.0,44.22,58.01,21670000.0,2.1,11.09,29790000.0
0,0,grmn,0,0,0,0,,,,,,,,,,25.89,24.37,9.75,21.5,3940000000.0,20.64,18.7,2230000000.0,1080000000.0,1020000000.0,5.33,37.5,1650000000.0,8.65,58420000.0,1.14,2.98,26.69,933830000.0,508070000.0,0.99,103.43,97.8,191240000.0,191240000.0,140630000.0,26.48,52.08,1870000.0,2.78,1.25,2230000.0
0,0,grpn,0,0,0,0,,,,,,,,,,-13.34,-3.14,-2.43,-110.76,1690000000.0,59.25,-38.7,1190000000.0,-16830000.0,-225680000.0,-7.9,,778970000.0,27.04,559020000.0,567.4,0.99,3.42,56900000.0,102900000.0,2.23,21.36,22.95,1650000.0,28810000.0,21200000.0,20.65,58.01,2970000.0,3.26,15.39,3110000.0
0,0,gs,0,0,0,0,,,,,,,,,,17.33,34.69,0.64,7.31,39630000000.0,110.72,30.8,31060000000.0,,6250000000.0,17.35,79.4,710000000000.0,1979.01,464480000000.0,492.46,1.81,227.02,20090000000.0,,1.42,205.09,201.48,3390000.0,344070000.0,354140000.0,0.6,70.97,3860000.0,1.18,1.13,5010000.0
0,0,gt,0,0,0,0,,,,,,,,,,-13.81,-2.37,-1.06,-42.51,12380000000.0,52.95,-8.9,3150000000.0,476000000.0,-1710000000.0,-7.31,,1060000000.0,4.53,7530000000.0,247.75,1.16,12.27,1110000000.0,962750000.0,2.11,9.48,8.98,3780000.0,233130000.0,232450000.0,0.29,83.11,6990000.0,1.79,3.37,8230000.0
0,0,gtn,0,0,0,0,,,,,,,,,,12.92,28.28,5.35,13.13,2170000000.0,22.41,16.8,768000000.0,809000000.0,228000000.0,2.34,106.8,467000000.0,4.93,3770000000.0,170.3,2.67,16.48,618000000.0,523000000.0,1.9,13.98,14.26,1330000.0,89110000.0,80310000.0,4.74,86.98,1660000.0,2.25,1.94,2670000.0
0,0,gww,0,0,0,0,,,,,,,,,,5.38,11.6,13.57,30.9,11700000000.0,218.14,2.4,4400000000.0,1550000000.0,630000000.0,11.57,3.0,859000000.0,16.01,2400000000.0,101.05,2.96,39.71,1060000000.0,697880000.0,1.09,376.7,339.56,53670000.0,53670000.0,45100000.0,13.66,73.64,2.81,2.81,2.42,6.12
0,0,hal,0,0,0,0,,,,,,,,,,-26.6,2.23,0.96,-58.39,16399999999.999998,18.66,-46.4,2290000000.0,1570000000.0,-4360000000.0,-4.97,,2120000000.0,2.39,10820000000.0,207.98,2.3,5.89,2410000000.0,2270000000.0,2.74,12.81,13.39,13890000.0,884010000.0,880090000.0,0.27,77.34,46220000.0,3.02,5.88,42250000.0
0,0,har,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,has,0,0,0,0,,,,,,,,,,7.44,13.39,5.32,16.55,5170000000.0,38.01,12.8,2410000000.0,938540000.0,384690000.0,2.82,3.7,1070000000.0000001,7.84,5360000000.0,189.41,1.62,20.24,757800000.0,860430000.0,0.88,85.68,77.88,1010000.0,137020000.0,127810000.0,7.67,82.78,5060000.0,4.64,5.33,4790000.0
0,0,hban,0,0,0,0,,,,,,,,,,22.0,28.5,0.71,6.59,3720000000.0,3.65,-3.2,4390000000.0,,734000000.0,0.71,-18.5,7580000000.0,7.45,9510000000.0,,,10.54,1940000000.0,,1.48,10.27,9.53,8720000.0,1020000000.0,1010000000.0,1.01,76.53,17340000.0,2.29,1.95,21060000.0
0,0,hcbk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hcn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hcp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hd,0,0,0,0,,,,,,,,,,9.91,13.99,18.09,,119320000000.0,110.43,23.4,37570000000.0,19100000000.0,11830000000.0,10.92,24.5,14140000000.0,13.14,40570000000.0,,1.3,-0.38,20010000000.0,15020000000.0,1.12,279.59,264.88,3620000.0,1080000000.0,1070000000.0000001,0.1,71.77,6040000.0,2.16,0.56,5870000.0
0,0,hes,0,0,0,0,,,,,,,,,,-65.87,-8.0,-1.2,-35.11,4890000000.0,16.06,-26.6,4580000000.0,1830000000.0,-3220000000.0,-10.58,,1280000000.0,4.21,8950000000.0,129.98,2.2,19.39,1130000000.0,-1930000000.0,2.22,39.33,46.04,2340000.0,307080000.0,277770000.0,10.88,85.55,9170000.0,4.19,4.51,8240000.0
0,0,hig,0,0,0,0,,,,,,,,,,8.51,12.33,2.22,10.32,20530000000.0,57.22,-3.4,7640000000.0,3060000000.0,1730000000.0,4.78,-14.2,3570000000.0,9.97,4430000000.0,24.89,2.04,48.76,3700000000.0,3020000000.0,0.98,39.81,39.48,2380000.0,358330000.0,356860000.0,0.44,93.27,3930000.0,1.57,1.24,4410000.0
0,0,hog,0,0,0,0,,,,,,,,,,2.53,5.34,1.27,6.17,4400000000.0,28.7,-8.4,1620000000.0,433220000.0,111190000.0,0.73,38.9,733760000.0,4.85,9560000000.0,540.36,1.46,11.7,1150000000.0,-1010000000.0,1.55,30.55,26.82,3000000.0,153280000.0,150350000.0,0.66,96.37,22420000.0,5.29,16.58,20410000.0
0,0,hon,0,0,0,0,,,,,,,,,,14.99,19.66,6.61,27.71,33229999999.999996,47.01,-14.2,12370000000.0,7550000000.0,4980000000.0,6.98,-53.3,15010000000.0,21.39,23000000000.0,125.54,1.64,25.76,6040000000.0,4960000000.0,1.04,177.49,158.21,3220000.0,701690000.0,665380000.0,0.17,78.65,4099999.9999999995,1.66,0.59,5770000.0
0,0,hot,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hov,0,0,0,0,,,,,,,,,,0.36,3.9,3.21,,2370000000.0,387.39,30.3,267190000.0,97680000.0,7580000.0,1.18,,198100000.0,32.25,1720000000.0,,4.9,-100.28,201760000.0,223520000.0,2.68,35.18,26.74,5520000.0,5520000.0,4670000.0,14.37,36.11,4.36,4.36,18.94,
0,0,hp,0,0,0,0,,,,,,,,,,-17.81,2.26,0.58,-10.52,2210000000.0,20.44,-53.9,989900000.0,548480000.0,-396950000.0,-3.67,,492030000.0,4.58,527770000.0,15.54,4.09,31.6,642630000.0,453850000.0,1.96,15.39,17.82,1770000.0,107480000.0,104050000.0,3.16,92.48,6920000.0,4.02,7.5,6460000.0
0,0,hpq,0,0,0,0,,,,,,,,,,4.51,7.21,7.68,,56790000000.0,39.29,-2.1,11170000000.0,4890000000.0,2560000000.0,1.77,-37.7,4680000000.0,3.41,7420000000.0,,0.81,-1.45,3030000000.0,2250000000.0,0.99,19.12,17.87,9780000.0,1370000000.0,1370000000.0,0.19,79.26,19940000.0,2.35,1.63,20190000.0
0,0,hrb,0,0,0,0,,,,,,,,,,7.57,17.19,8.19,115.21,3090000000.0,15.9,299.7,927440000.0,701640000.0,244620000.0,1.19,,2600000000.0,13.47,4000000000.0,2959.11,3.91,0.7,572290000.0,339680000.0,0.75,17.51,15.96,4200000.0,192900000.0,192290000.0,0.61,92.49,20200000.0,6.74,13.78,20130000.0
0,0,hrl,0,0,0,0,,,,,,,,,,9.59,11.43,7.89,15.28,9690000000.0,18.06,4.0,1880000000.0,1300000000.0,929230000.0,1.7,1.8,1750000000.0,3.24,1360000000.0,21.74,2.39,11.62,1230000000.0,622220000.0,-0.04,49.81,49.36,1650000.0,539610000.0,280930000.0,47.82,47.12,24760000.0,14.78,8.79,25450000.0
0,0,hrs,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hsp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,hst,0,0,0,0,,,,,,,,,,-22.09,-20.06,-2.55,-8.41,2660000000.0,3.76,-84.8,1590000000.0,131000000.0,-588000000.0,-0.83,,2430000000.0,3.44,6250000000.0,96.35,32.08,9.08,172000000.0,352620000.0,1.21,11.51,11.37,9410000.0,705330000.0,697650000.0,1.18,98.02,39280000.0,5.11,7.96,40500000.0
0,0,hsy,0,0,0,0,,,,,,,,,,14.87,21.89,12.41,62.06,8029999999.999999,38.51,4.0,3620000000.0,2049999999.9999998,1190000000.0,5.7,37.5,1210000000.0,5.79,5150000000.0,248.94,1.44,9.93,1870000000.0,1080000000.0,,,,,147530000.0,146920000.0,0.16,118.16,1790000.0,2.83,1.36,2160000.0
0,0,htz,0,0,0,0,,,,,,,,,,,,,,,,,1730000000.0,,,,,,,,,,,,,,1.2788,1.6434,35910000.0,,,,,,,,
0,0,hum,0,0,0,0,,,,,,,,,,5.58,7.68,10.55,30.35,74390000000.0,562.32,23.6,11030000000.0,5960000000.0,4150000000.0000005,31.2,94.5,20730000000.0,156.61,8000000000.0,50.72,1.81,119.15,5870000000.0,1980000000.0,0.94,426.28,403.79,132289999.99999999,132289999.99999999,131979999.99999999,0.2,95.12,1620000.0,2.9,1.23,1440000.0
0,0,ibm,0,0,0,0,,,,,,,,,,10.53,12.05,3.72,40.1,75030000000.0,84.4,-2.6,36490000000.0,15690000000.0,7900000000.0,8.82,1.6,15590000000.0,17.5,70390000000.0,329.92,1.05,23.8,15790000000.0,13460000000.0,1.25,118.51,121.84,5280000.0,891060000.0,889650000.0,0.12,58.62,24560000.0,3.48,2.76,21800000.0
0,0,ice,0,0,0,0,,,,,,,,,,35.51,53.17,1.69,11.17,5660000000.0,10.29,5.6,5200000000.0,3490000000.0,2009999999.9999998,3.63,-26.3,610000000.0,1.09,17650000000.0,92.17,0.99,33.91,2590000000.0,1880000000.0,0.63,99.43,97.44,2850000.0,561280000.0,555070000.0,1.43,93.97,4770000.0,1.93,0.86,5820000.0
0,0,iff,0,0,0,0,,,,,,,,,,7.44,14.74,3.6,6.16,5100000000.0,45.47,0.1,2120000000.0,1080000000.0,379460000.0,3.34,-33.3,469840000.0,4.39,4330000000.0,69.98,1.82,56.84,730960000.0,668560000.0,1.0,112.62,122.96,1110000.0,106930000.0,82480000.0,0.28,99.06,17480000.0,12.88,25.43,14280000.0
0,0,igt,0,0,0,0,,,,,,,,,,-21.6,9.83,1.76,-34.9,3810000000.0,18.63,-14.9,1900000000.0,1040000000.0,-823590000.0,-4.03,,943350000.0,4.61,8640000000.0,502.02,1.08,4.71,914740000.0,763020000.0,2.0,10.28,9.97,2440000.0,204860000.0,99150000.0,51.75,42.24,4360000.0,1.93,4.41,3350000.0
0,0,intc,0,0,0,0,,,,,,,,,,28.1,31.81,11.13,29.5,78100000000.0,18.36,-4.5,42140000000.0,37050000000.0,21950000000.0,5.11,-28.6,18250000000.0,4.45,36560000000.0,49.04,1.66,18.19,35380000000.0,15430000000.0,0.72,49.21,53.81,33780000.0,4099999999.9999995,4090000000.0,0.05,66.5,86540000.0,2.6,2.11,118190000.0
0,0,intu,0,0,0,0,,,,,,,,,,23.78,28.34,15.8,41.24,7680000000.0,29.42,82.7,6320000000.0,2370000000.0,1830000000.0,6.92,,7050000000.0,26.93,3640000000.0,71.21,2.26,19.51,2410000000.0,2020000000.0,0.99,337.55,311.09,1240000.0,260769999.99999997,254010000.0,3.41,88.51,1990000.0,1.92,0.79,2580000.0
0,0,ip,0,0,0,0,,,,,,,,,,2.37,9.19,3.65,6.8,20840000000.0,53.06,-8.0,7110000000.0,3220000000.0,494000000.0,1.25,-40.7,5530000000.0,14.06,9130000000.0,128.68,1.33,18.04,3200000000.0,5740000000.0,1.11,44.95,38.38,3060000.0,393100000.0,391670000.0,0.24,85.05,10250000.0,3.47,3.2,12360000.0
0,0,ipg,0,0,0,0,,,,,,,,,,6.91,12.34,3.95,20.69,8210000000.000001,21.15,-5.2,1810000000.0,1300000000.0,567700000.0,1.45,68.9,1630000000.0,4.17,5700000000.0,195.62,1.01,6.99,1430000000.0,1110000000.0,0.87,18.81,17.89,4059999.9999999995,390040000.0,387130000.0,0.7,100.72,15270000.0,3.45,6.05,15690000.0
0,0,ir,0,0,0,0,,,,,,,,,,-3.97,5.82,1.45,-2.97,4010000000.0,12.16,123.8,911700000.0,638000000.0,-159200000.0,-0.49,-28.6,1310000000.0,3.14,4040000000.0,45.75,2.43,21.01,601500000.0,179400000.0,1.44,38.19,33.41,2300000.0,417660000.0,371230000.0,0.29,98.5,8990000.0,4.22,2.6,13110000.0
0,0,irm,0,0,0,0,,,,,,,,,,3.19,19.32,3.69,10.34,4170000000.0,14.48,-2.4,2430000000.0,1430000000.0,132979999.99999999,0.46,-64.3,151970000.0,0.53,11090000000.0,1107.94,0.6,3.25,945730000.0,514740000.0,0.84,27.04,27.3,2770000.0,288170000.0,285030000.0,0.99,86.04,50630000.0,24.03,24.26,54020000.0
0,0,isrg,0,0,0,0,,,,,,,,,,24.45,24.05,6.56,12.49,4310000000.0,36.96,-4.5,3110000000.0,1290000000.0,1050000000.0,8.78,-20.9,4780000000.0,40.7,,,7.04,78.79,1410000000.0,754940000.0,0.98,724.58,651.99,117560000.0,117560000.0,116450000.0,0.96,91.49,1720000.0,3.05,1.47,2160000.0
0,0,itw,0,0,0,0,,,,,,,,,,16.77,22.59,11.87,74.4,12570000000.0,39.53,-4.9,5920000000.0,3270000000.0,2109999999.9999998,6.59,-11.8,2170000000.0,6.85,7940000000.0,294.59,2.37,8.52,2810000000.0,2440000000.0,1.14,203.07,186.78,1090000.0,316520000.0,289420000.0,0.24,80.19,4590000.0,4.72,1.55,5570000.0
0,0,ivz,0,0,0,0,,,,,,,,,,11.67,22.08,2.34,4.97,6260000000.0,13.67,-13.0,2029999999.9999998,1580000000.0,493500000.0,1.07,8.4,1100000000.0,2.39,2510000000.0,17.2,8.27,21.6,1110000000.0,2880000000.0,1.26,13.67,10.94,6710000.0,459170000.0,329060000.0,1.64,93.49,32060000.000000004,4.67,8.55,37720000.0
0,0,jbl,0,0,0,0,,,,,,,,,,0.2,2.7,3.36,3.05,27270000000.0,179.84,11.1,1930000000.0,1530000000.0,53910000.0,0.35,28.6,1410000000.0,9.43,3350000000.0,183.52,1.01,12.05,1260000000.0,498570000.0,1.31,35.46,33.15,1220000.0,150570000.0,134620000.0,8.68,91.95,3130000.0,2.71,2.15,3310000.0
0,0,jci,0,0,0,0,,,,,,,,,,2.83,9.44,3.17,4.04,22320000000.0,29.72,-5.1,7410000000.0,2930000000.0,631000000.0,0.84,-27.9,1950000000.0,2.69,9030000000.0,48.7,1.22,24.02,2220000000.0,2170000000.0,1.19,43.0,38.02,5060000.0,723910000.0,721840000.0,0.24,93.18,8480000.0,2.07,1.29,9950000.0
0,0,jcp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,jdsu,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,jec,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,jnj,0,0,0,0,,,,,,,,,,21.01,24.93,7.72,27.69,80860000000.0,30.71,1.7,54600000000.0,27260000000.0,16989999999.999998,6.36,102.7,30780000000.0,11.69,37760000000.0,58.56,1.48,24.49,21590000000.0,18060000000.0,0.69,145.48,146.62,6500000.0,2630000000.0,2630000000.0,0.08,70.02,12770000.0,2.02,0.49,11450000.0
0,0,jnpr,0,0,0,0,,,,,,,,,,8.92,10.49,3.33,8.59,4430000000.0,13.34,0.5,2620000000.0,686000000.0,395400000.0,1.18,46.4,1850000000.0,5.6,1870000000.0,41.07,2.02,13.85,581900000.0,426190000.0,0.89,21.58,23.13,3310000.0,329740000.0,325780000.0,1.25,95.79,21190000.0,6.0,8.92,19890000.0
0,0,josb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,joy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,jpm,0,0,0,0,,,,,,,,,,26.03,32.63,0.85,9.53,98030000000.0,31.65,2.7,110040000000.0,,23800000000.0,7.67,4.0,422.71,422.71,646090000000.0,,,79.08,32909999999.999996,,1.14,103.1,98.96,16850000.0,3050000000.0,3020000000.0,0.86,72.09,21790000.0,1.47,0.72,20300000.0
0,0,jwn,0,0,0,0,,,,,,,,,,-3.75,-4.68,-3.67,-97.96,12190000000.0,78.09,-51.9,5590000000.0,109000000.0,-457000000.0,-2.93,,991000000.0,6.31,5820000000.0,3344.83,0.94,1.11,-47000000.0,-918250000.0,1.58,13.79,15.46,10360000.0,157100000.0,109220000.0,32.64,68.03,49350000.0,5.54,39.5,47520000.0
0,0,k,0,0,0,0,,,,,,,,,,8.8,13.56,6.3,35.15,13530000000.0,39.5,1.7,4430000000.0,2310000000.0,1190000000.0,3.45,40.9,1580000000.0,4.61,9210000000.0,256.83,0.79,8.86,1840000000.0,1210000000.0,0.63,65.2,66.17,1950000.0,343710000.0,280650000.0,0.71,89.33,11890000.0,7.36,4.32,13620000.0
0,0,key,0,0,0,0,,,,,,,,,,22.91,29.22,0.77,7.0,5370000000.0,5.54,7.0,5920000000.0,,1110000000.0,1.15,2.9,3640000000.0,3.73,13880000000.0,,,16.21,1720000000.0,,1.54,13.29,12.45,8600000.0,976470000.0,970780000.0,0.48,90.02,14670000.0,1.99,1.71,18060000.0
0,0,kim,0,0,0,0,,,,,,,,,,83.81,33.65,2.02,17.27,1080000000.0,2.53,-8.2,821930000.0,626410000.0,867430000.0,2.02,,324980000.0,0.75,5450000000.0,98.04,105.26,12.66,567110000.0,265510000.0,1.18,11.74,11.88,5120000.0,432500000.0,411470000.0,2.76,86.65,13250000.0,3.1,3.89,13300000.0
0,0,klac,0,0,0,0,,,,,,,,,,21.76,31.58,12.62,47.36,5930000000.0,38.04,8.9,3360000000.0,2200000000.0,1290000000.0,8.22,21.4,2040000000.0,13.23,3520000000.0,127.4,2.72,17.77,1790000000.0,1280000000.0,1.14,211.64,196.14,1160000.0,155110000.0,154120000.0,0.23,98.06,2860000.0,2.72,2.11,3010000.0
0,0,kmb,0,0,0,0,,,,,,,,,,12.49,18.83,14.08,723.61,18890000000.0,55.33,0.9,6450000000.0,4250000000.0,2360000000.0,6.89,-29.7,1520000000.0,4.46,8400000000.0,1455.29,1.0,0.98,3770000000.0,2230000000.0,0.51,143.01,145.01,1750000.0,340140000.0,339010000.0,0.34,75.67,7410000.0,3.93,2.19,7030000.0
0,0,kmi,0,0,0,0,,,,,,,,,,1.02,29.28,2.94,0.54,11940000000.0,5.27,-9.2,7360000000.0,5790000000.0,110000000.0,0.05,-10.1,691000000.0,0.31,34730000000.0,106.24,0.61,13.94,4910000000.0,1640000000.0,0.97,12.55,14.08,14700000.0,2260000000.0,1940000000.0,13.8,62.58,27060000.0,1.74,1.39,18670000.0
0,0,kmx,0,0,0,0,,,,,,,,,,3.54,4.84,2.85,18.17,19480000000.0,119.18,3.2,3180000000.0,1170000000.0,689760000.0,4.17,27.0,711560000.0,4.34,15830000000.0,397.52,2.71,24.26,778630000.0,509320000.0,1.88,92.57,94.02,1430000.0,164090000.0,163290000.0,0.32,100.26,9450000.0,5.91,6.5,10010000.0
0,0,ko,0,0,0,0,,,,,,,,,,24.9,29.3,6.64,40.78,33470000000.0,7.8,-9.0,22650000000.0,11310000000.0,8330000000.0,1.93,-33.0,21130000000.0,4.92,52870000000.0,260.22,1.13,4.33,8920000000.0,6310000000.0,0.55,50.34,48.02,14810000.0,4300000000.0,3870000000.0,0.7,68.22,24160000.0,1.8,0.57,19440000.0
0,0,kr,0,0,0,0,,,,,,,,,,2.03,2.71,4.75,27.04,128910000000.0,163.38,8.2,27850000000.0,6300000000.0,2600000000.0,3.26,175.8,2820000000.0,3.64,20630000000.0,210.62,0.84,12.64,6790000000.0,4080000000.0,0.35,33.13,33.64,8520000.0,774320000.0,743120000.0,0.65,87.41,57800000.0,7.91,7.52,63080000.0
0,0,krft,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,kss,0,0,0,0,,,,,,,,,,-0.61,1.41,1.02,-2.06,17290000000.0,112.29,-23.1,7830000000.0,1150000000.0,-106000000.0,-0.7,-80.5,2430000000.0,15.39,7730000000.0,159.79,2.22,30.61,1280000000.0,849750000.0,1.71,21.84,21.19,9910000.0,157780000.0,156020000.0,1.06,87.6,24600000.0,2.99,17.75,25150000.0
0,0,ksu,0,0,0,0,,,,,,,,,,21.68,39.01,6.49,11.62,2670000000.0,27.98,-11.8,1420000000.0,1400000000.0,578300000.0,6.03,5.3,646000000.0,6.9,3830000000.0,79.81,2.29,47.62,1060000000.0,589170000.0,1.07,182.37,167.13,1040000.0,93600000.0,92980000.0,0.47,89.74,3120000.0,3.46,3.78,1.76
0,0,l,0,0,0,0,,,,,,,,,,-8.73,-2.53,-0.25,-7.42,12730000000.0,44.52,-5.7,6640000000.0,621000000.0,-1110000000.0,-3.89,93.1,5460000000.0,19.87,10440000000.0,56.06,0.47,63.16,1760000000.0,916500000.0,0.76,37.07,35.4,274870000.0,274870000.0,231920000.0,15.58,64.78,2830000.0,4.28,1.22,3170000.0
0,0,leg,0,0,0,0,,,,,,,,,,5.45,9.51,5.3,18.11,4240000000.0,31.32,-2.6,1050000000.0,586700000.0,231200000.0,1.7,5.2,245000000.0,1.85,2130000000.0,163.65,1.6,9.81,635200000.0,443850000.0,1.56,42.88,38.29,1010000.0,132520000.00000001,130960000.00000001,1.21,75.51,4220000.0,4.9,4.1,3700000.0
0,0,len,0,0,0,0,,,,,,,,,,9.97,12.84,6.18,13.73,22630000000.0,72.88,0.2,4520000000.0,3000000000.0,2230000000.0,7.16,29.8,1990000000.0,6.37,8140000000.000001,47.1,12.04,54.91,4080000000.0,3040000000.0,1.65,78.48,70.18,2780000.0,275120000.0,285650000.0,2.02,97.8,8840000.0,3.28,3.69,8029999.999999999
0,0,lh,0,0,0,0,,,,,,,,,,6.79,16.51,7.02,10.9,12440000000.0,127.87,33.0,3250000000.0,2550000000.0,844900000.0,8.62,218.7,667200000.0,6.85,6680000000.0,80.93,1.36,84.59,1930000000.0,1440000000.0,1.2,199.81,183.75,97400000.0,97400000.0,96820000.0,0.58,95.05,1700000.0,2.83,1.98,1250000.0
0,0,life,0,0,0,0,,,,,,,,,,-202.02,-198.14,-24.79,-59.35,8550000.0,1.15,-19.6,-13630000.0,-16309999.999999998,-17270000.0,-2.318,,36150000.0,3.75,5500000.0,17.19,4.78,3.32,,,1.97,3.2981,3.8462,10120000.0,10120000.0,7830000.0,5.25,64.56,1.14,1.14,0.68,
0,0,lll,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,lltc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,lly,0,0,0,0,,,,,,,,,,24.01,27.76,9.84,131.77,23210000000.0,25.57,4.8,17600000000.0,7740000000.0,5570000000.0,6.11,-3.6,3630000000.0,4.01,17220000000.0,344.76,1.36,5.32,6650000000.0,4440000000.0,0.27,143.27,151.9,3890000.0,956580000.0,744020000.0,0.16,79.21,4890000.0,1.22,0.62,3770000.0
0,0,lm,0,0,0,0,,,,,,,,,,,,,,,,,1130000000.0,,,,,,,,,,,,,,49.99,49.84,4720000.0,,,,,,,,
0,0,lmt,0,0,0,0,,,,,,,,,,10.18,13.34,10.71,147.8,64239999999.99999,229.1,8.7,8369999999.999999,9710000000.0,6590000000.0,23.21,5.6,3580000000.0,12.81,12680000000.0,254.21,1.34,17.7,7870000000.0,5160000000.0,0.98,373.83,379.03,1190000.0,279780000.0,237260000.0,0.08,77.8,2630000.0,2.28,1.11,2630000.0
0,0,lnc,0,0,0,0,,,,,,,,,,4.47,7.36,0.24,3.79,17650000000.0,90.61,15.6,4590000000.0,1380000000.0,788000000.0,3.91,,7230000000.0,37.4,7900000000.0,36.64,3.31,111.51,512000000.0,-4870000000.0,2.14,35.88,36.49,2110000.0,193260000.0,181830000.0,5.87,80.08,10080000.0,5.25,5.95,9670000.0
0,0,lo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,low,0,0,0,0,,,,,,,,,,7.12,10.86,11.8,163.64,80390000000.0,105.78,30.1,23100000000.0,10180000000.0,5700000000.0,7.5,68.7,12730000000.0,16.84,26230000000.0,602.07,1.3,5.76,12470000000.0,9470000000.0,1.51,166.78,148.46,4139999.9999999995,755740000.0,754120000.0,0.06,76.93,4950000.0,1.41,0.66,4580000.0
0,0,lrcx,0,0,0,0,,,,,,,,,,23.6,28.01,14.13,50.4,11060000000.0,76.27,46.7,4610000000.0,3370000000.0,2610000000.0,17.6,76.8,6660000000.0,46.23,5830000000.0,107.54,3.31,37.48,2300000000.0,1500000000.0,1.19,370.83,332.82,1700000.0,144010000.0,143440000.0,0.24,88.07,3650000.0,2.51,2.54,4210000.0
0,0,lsi,0,0,0,0,,,,,,,,,,25.44,39.04,3.32,6.96,603200000.0,12.88,7.7,383780000.0,349310000.0,153560000.0,3.28,-73.5,110250000.0,2.27,2310000000.0,101.48,1.57,46.78,290560000.0,214670000.0,0.33,113.95,102.4,48600000.0,48600000.0,48090000.0,0.81,94.72,1330000.0,3.69,3.81,4.28
0,0,ltd,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,luk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
